date,region,rainfall,temperature,humidity,soil_moisture,river_discharge
2020-02-25,tana_river_hola,0.2,31.6,56,,0.0
2020-02-26,tana_river_hola,15.0,29.9,70,,0.0
2020-02-27,tana_river_hola,1.3,29.3,74,,0.0
2020-02-28,tana_river_hola,0.2,30.1,66,,0.0
2020-02-29,tana_river_hola,0.0,30.5,64,,0.0
2020-03-01,tana_river_hola,0.0,30.8,63,,0.0
2020-03-02,tana_river_hola,0.5,30.4,69,,0.0
2020-03-03,tana_river_hola,0.6,30.0,71,,0.0
2020-03-04,tana_river_hola,8.5,29.9,72,,0.0
2020-03-05,tana_river_hola,0.4,31.0,62,,0.0
2020-03-06,tana_river_hola,0.0,31.0,65,,0.0
2020-03-07,tana_river_hola,0.6,30.8,69,,0.0
2020-03-08,tana_river_hola,0.2,31.4,62,,0.0
2020-03-09,tana_river_hola,0.8,31.3,64,,0.0
2020-03-10,tana_river_hola,1.0,30.7,65,,0.0
2020-03-11,tana_river_hola,0.9,30.6,64,,0.0
2020-03-12,tana_river_hola,0.6,31.2,59,,0.0
2020-03-13,tana_river_hola,0.5,30.8,61,,0.0
2020-03-14,tana_river_hola,0.3,30.6,65,,0.0
2020-03-15,tana_river_hola,0.0,30.9,64,,0.0
2020-03-16,tana_river_hola,0.0,31.8,61,,0.0
2020-03-17,tana_river_hola,3.5,30.1,67,,0.0
2020-03-18,tana_river_hola,0.0,31.2,59,,0.0
2020-03-19,tana_river_hola,0.0,31.5,57,,0.0
2020-03-20,tana_river_hola,0.7,30.9,63,,0.0
2020-03-21,tana_river_hola,0.0,31.3,57,,0.0
2020-03-22,tana_river_hola,1.1,30.4,64,,0.0
2020-03-23,tana_river_hola,2.2,30.3,67,,0.0
2020-03-24,tana_river_hola,1.8,29.5,69,,0.0
2020-03-25,tana_river_hola,2.3,29.6,70,,0.0
2020-03-26,tana_river_hola,1.4,30.2,68,,0.0
2020-03-27,tana_river_hola,17.2,27.4,79,,0.0
2020-03-28,tana_river_hola,11.5,27.9,79,,0.0
2020-03-29,tana_river_hola,10.4,28.0,80,,0.0
2020-03-30,tana_river_hola,1.8,28.1,80,,0.0
2020-03-31,tana_river_hola,0.5,28.9,76,,0.0
2020-04-01,tana_river_hola,0.9,29.0,77,,0.0
2020-04-02,tana_river_hola,0.1,29.7,73,,0.0
2020-04-03,tana_river_hola,7.9,28.4,78,,0.0
2020-04-04,tana_river_hola,0.3,28.8,73,,0.0
2020-04-05,tana_river_hola,1.1,28.8,73,,0.0
2020-04-06,tana_river_hola,0.5,29.2,72,,0.0
2020-04-07,tana_river_hola,1.0,29.6,69,,0.0
2020-04-08,tana_river_hola,0.8,29.5,71,,0.0
2020-04-09,tana_river_hola,0.2,29.4,70,,0.0
2020-04-10,tana_river_hola,1.7,29.1,70,,0.0
2020-04-11,tana_river_hola,0.0,29.6,65,,0.0
2020-04-12,tana_river_hola,2.7,28.8,73,,0.0
2020-04-13,tana_river_hola,3.6,28.9,74,,0.0
2020-04-14,tana_river_hola,0.9,29.4,72,,0.0
2020-04-15,tana_river_hola,0.3,29.8,70,,0.0
2020-04-16,tana_river_hola,0.6,29.3,70,,0.0
2020-04-17,tana_river_hola,1.6,29.9,66,,0.0
2020-04-18,tana_river_hola,13.6,27.5,81,,0.0
2020-04-19,tana_river_hola,5.7,26.7,82,,0.0
2020-04-20,tana_river_hola,1.8,27.7,76,,0.0
2020-04-21,tana_river_hola,0.4,28.8,69,,0.0
2020-04-22,tana_river_hola,10.3,27.4,82,,0.0
2020-04-23,tana_river_hola,4.4,26.4,83,,0.0
2020-04-24,tana_river_hola,1.4,27.7,75,,0.0
2020-04-25,tana_river_hola,10.4,25.8,87,,0.0
2020-04-26,tana_river_hola,0.0,27.7,73,,0.0
2020-04-27,tana_river_hola,1.8,27.9,77,,0.0
2020-04-28,tana_river_hola,9.4,26.4,84,,0.0
2020-04-29,tana_river_hola,6.0,26.6,84,,0.0
2020-04-30,tana_river_hola,2.9,26.7,80,,0.0
2020-05-01,tana_river_hola,0.8,27.2,77,,0.0
2020-05-02,tana_river_hola,1.5,27.4,75,,0.0
2020-05-03,tana_river_hola,0.8,27.9,71,,0.0
2020-05-04,tana_river_hola,1.0,28.0,73,,0.0
2020-05-05,tana_river_hola,1.0,27.7,74,,0.0
2020-05-06,tana_river_hola,7.5,26.5,80,,0.0
2020-05-07,tana_river_hola,15.2,26.2,81,,0.0
2020-05-08,tana_river_hola,1.3,26.4,78,,0.0
2020-05-09,tana_river_hola,0.4,27.3,68,,0.0
2020-05-10,tana_river_hola,9.5,24.7,78,,0.0
2020-05-11,tana_river_hola,37.2,23.6,86,,0.0
2020-05-12,tana_river_hola,0.1,26.6,75,,0.0
2020-05-13,tana_river_hola,0.0,27.2,72,,0.0
2020-05-14,tana_river_hola,0.1,27.8,76,,0.0
2020-05-15,tana_river_hola,2.3,27.3,77,,0.0
2020-05-16,tana_river_hola,0.0,27.5,71,,0.0
2020-05-17,tana_river_hola,0.3,27.2,71,,0.0
2020-05-18,tana_river_hola,0.0,27.6,57,,0.0
2020-05-19,tana_river_hola,16.8,25.5,68,,0.0
2020-05-20,tana_river_hola,2.6,24.8,79,,0.0
2020-05-21,tana_river_hola,1.8,25.9,76,,0.0
2020-05-22,tana_river_hola,0.9,26.6,71,,0.0
2020-05-23,tana_river_hola,0.0,26.8,69,,0.0
2020-05-24,tana_river_hola,0.0,27.3,67,,0.0
2020-05-25,tana_river_hola,1.2,26.9,75,,0.0
2020-05-26,tana_river_hola,0.4,27.0,75,,0.0
2020-05-27,tana_river_hola,0.2,27.7,72,,0.0
2020-05-28,tana_river_hola,1.8,27.1,78,,0.0
2020-05-29,tana_river_hola,1.3,27.3,73,,0.0
2020-05-30,tana_river_hola,0.0,27.4,67,,0.0
2020-05-31,tana_river_hola,1.8,27.3,69,,0.0
2020-06-01,tana_river_hola,0.3,28.0,68,,0.0
2020-06-02,tana_river_hola,1.7,26.8,73,,0.0
2020-06-03,tana_river_hola,1.3,25.7,77,,0.0
2020-06-04,tana_river_hola,0.0,27.8,61,,0.0
2020-06-05,tana_river_hola,0.0,27.8,63,,0.0
2020-06-06,tana_river_hola,0.0,27.9,65,,0.0
2020-06-07,tana_river_hola,0.7,26.2,72,,0.0
2020-06-08,tana_river_hola,6.0,24.4,83,,0.0
2020-06-09,tana_river_hola,0.1,26.2,72,,0.0
2020-06-10,tana_river_hola,0.4,26.6,69,,0.0
2020-06-11,tana_river_hola,1.0,26.3,70,,0.0
2020-06-12,tana_river_hola,0.1,26.6,69,,0.0
2020-06-13,tana_river_hola,0.5,26.6,68,,0.0
2020-06-14,tana_river_hola,0.1,27.1,62,,0.0
2020-06-15,tana_river_hola,0.4,26.6,65,,0.0
2020-06-16,tana_river_hola,0.0,26.5,64,,0.0
2020-06-17,tana_river_hola,0.0,26.8,59,,0.0
2020-06-18,tana_river_hola,1.7,26.9,64,,0.0
2020-06-19,tana_river_hola,0.6,27.2,62,,0.0
2020-06-20,tana_river_hola,0.0,27.5,60,,0.0
2020-06-21,tana_river_hola,0.0,27.8,58,,0.0
2020-06-22,tana_river_hola,0.0,28.1,61,,0.0
2020-06-23,tana_river_hola,0.3,27.5,68,,0.0
2020-06-24,tana_river_hola,1.4,26.0,74,,0.0
2020-06-25,tana_river_hola,1.1,26.4,69,,0.0
2020-06-26,tana_river_hola,0.7,26.6,69,,0.0
2020-06-27,tana_river_hola,0.0,27.1,65,,0.0
2020-06-28,tana_river_hola,1.7,26.2,72,,0.0
2020-06-29,tana_river_hola,0.4,27.2,68,,0.0
2020-06-30,tana_river_hola,1.2,26.8,70,,0.0
2020-07-01,tana_river_hola,0.1,26.8,66,,0.0
2020-07-02,tana_river_hola,0.2,26.4,63,,0.0
2020-07-03,tana_river_hola,0.0,26.3,63,,0.0
2020-07-04,tana_river_hola,0.0,26.3,66,,0.0
2020-07-05,tana_river_hola,1.0,26.5,63,,0.0
2020-07-06,tana_river_hola,0.0,26.6,61,,0.0
2020-07-07,tana_river_hola,1.4,26.6,65,,0.0
2020-07-08,tana_river_hola,0.0,27.7,63,,0.0
2020-07-09,tana_river_hola,4.5,25.8,79,,0.0
2020-07-10,tana_river_hola,1.3,25.7,71,,0.0
2020-07-11,tana_river_hola,1.1,25.3,70,,0.0
2020-07-12,tana_river_hola,0.5,26.2,70,,0.0
2020-07-13,tana_river_hola,0.0,26.4,67,,0.0
2020-07-14,tana_river_hola,0.2,26.4,68,,0.0
2020-07-15,tana_river_hola,0.0,26.7,65,,0.0
2020-07-16,tana_river_hola,0.4,26.0,64,,0.0
2020-07-17,tana_river_hola,0.0,26.0,53,,0.0
2020-07-18,tana_river_hola,0.0,26.5,52,,0.0
2020-07-19,tana_river_hola,0.1,26.5,58,,0.0
2020-07-20,tana_river_hola,0.0,26.3,59,,0.0
2020-07-21,tana_river_hola,1.5,25.7,65,,0.0
2020-07-22,tana_river_hola,0.2,26.4,63,,0.0
2020-07-23,tana_river_hola,0.0,25.8,63,,0.0
2020-07-24,tana_river_hola,0.0,25.7,60,,0.0
2020-07-25,tana_river_hola,0.0,26.3,60,,0.0
2020-07-26,tana_river_hola,0.3,26.3,64,,0.0
2020-07-27,tana_river_hola,0.5,26.5,63,,0.0
2020-07-28,tana_river_hola,1.6,26.5,66,,0.0
2020-07-29,tana_river_hola,0.0,26.9,65,,0.0
2020-07-30,tana_river_hola,4.3,25.9,72,,0.0
2020-07-31,tana_river_hola,2.7,25.5,76,,0.0
2020-08-01,tana_river_hola,0.0,25.4,69,,0.0
2020-08-02,tana_river_hola,1.1,24.8,70,,0.0
2020-08-03,tana_river_hola,1.1,25.1,68,,0.0
2020-08-04,tana_river_hola,0.3,25.8,66,,0.0
2020-08-05,tana_river_hola,0.9,26.2,69,,0.0
2020-08-06,tana_river_hola,0.2,26.1,69,,0.0
2020-08-07,tana_river_hola,0.1,25.7,70,,0.0
2020-08-08,tana_river_hola,0.3,25.8,65,,0.0
2020-08-09,tana_river_hola,0.3,25.8,65,,0.0
2020-08-10,tana_river_hola,0.3,25.9,65,,0.0
2020-08-11,tana_river_hola,0.0,25.9,67,,0.0
2020-08-12,tana_river_hola,0.9,25.9,67,,0.0
2020-08-13,tana_river_hola,0.0,26.4,62,,0.0
2020-08-14,tana_river_hola,0.0,26.3,63,,0.0
2020-08-15,tana_river_hola,0.0,25.8,64,,0.0
2020-08-16,tana_river_hola,0.1,26.3,66,,0.0
2020-08-17,tana_river_hola,0.8,26.5,66,,0.0
2020-08-18,tana_river_hola,0.1,26.0,69,,0.0
2020-08-19,tana_river_hola,0.5,27.0,65,,0.0
2020-08-20,tana_river_hola,1.1,26.0,70,,0.0
2020-08-21,tana_river_hola,0.3,26.7,66,,0.0
2020-08-22,tana_river_hola,0.2,26.6,65,,0.0
2020-08-23,tana_river_hola,1.7,26.1,67,,0.0
2020-08-24,tana_river_hola,0.5,26.4,65,,0.0
2020-08-25,tana_river_hola,1.0,26.7,67,,0.0
2020-08-26,tana_river_hola,0.2,26.4,71,,0.0
2020-08-27,tana_river_hola,0.5,26.8,67,,0.0
2020-08-28,tana_river_hola,0.3,26.8,66,,0.0
2020-08-29,tana_river_hola,0.0,26.8,65,,0.0
2020-08-30,tana_river_hola,0.0,26.3,65,,0.0
2020-08-31,tana_river_hola,0.1,26.3,67,,0.0
2020-09-01,tana_river_hola,0.0,26.2,64,,0.0
2020-09-02,tana_river_hola,0.2,26.2,64,,0.0
2020-09-03,tana_river_hola,0.0,26.8,61,,0.0
2020-09-04,tana_river_hola,0.0,26.6,63,,0.0
2020-09-05,tana_river_hola,1.2,26.7,65,,0.0
2020-09-06,tana_river_hola,0.0,26.5,64,,0.0
2020-09-07,tana_river_hola,1.0,26.3,65,,0.0
2020-09-08,tana_river_hola,0.3,27.0,60,,0.0
2020-09-09,tana_river_hola,0.0,26.8,59,,0.0
2020-09-10,tana_river_hola,1.9,26.5,66,,0.0
2020-09-11,tana_river_hola,0.8,26.7,68,,0.0
2020-09-12,tana_river_hola,0.3,27.3,65,,0.0
2020-09-13,tana_river_hola,0.0,27.7,64,,0.0
2020-09-14,tana_river_hola,1.0,26.9,69,,0.0
2020-09-15,tana_river_hola,1.9,27.3,67,,0.0
2020-09-16,tana_river_hola,0.7,27.2,68,,0.0
2020-09-17,tana_river_hola,0.5,26.9,68,,0.0
2020-09-18,tana_river_hola,2.5,26.0,74,,0.0
2020-09-19,tana_river_hola,0.4,26.7,68,,0.0
2020-09-20,tana_river_hola,1.4,26.8,66,,0.0
2020-09-21,tana_river_hola,0.0,26.9,63,,0.0
2020-09-22,tana_river_hola,0.1,27.3,64,,0.0
2020-09-23,tana_river_hola,10.5,25.9,78,,0.0
2020-09-24,tana_river_hola,1.4,26.3,71,,0.0
2020-09-25,tana_river_hola,1.5,26.4,68,,0.0
2020-09-26,tana_river_hola,0.6,26.8,67,,0.0
2020-09-27,tana_river_hola,0.2,27.4,66,,0.0
2020-09-28,tana_river_hola,1.1,27.9,68,,0.0
2020-09-29,tana_river_hola,1.4,27.7,69,,0.0
2020-09-30,tana_river_hola,0.9,27.5,67,,0.0
2020-10-01,tana_river_hola,1.1,27.3,70,,0.0
2020-10-02,tana_river_hola,1.0,28.1,66,,0.0
2020-10-03,tana_river_hola,0.2,28.0,64,,0.0
2020-10-04,tana_river_hola,0.0,28.4,63,,0.0
2020-10-05,tana_river_hola,0.4,28.3,67,,0.0
2020-10-06,tana_river_hola,0.2,28.6,64,,0.0
2020-10-07,tana_river_hola,0.3,28.6,63,,0.0
2020-10-08,tana_river_hola,1.0,28.4,69,,0.0
2020-10-09,tana_river_hola,0.9,28.5,69,,0.0
2020-10-10,tana_river_hola,0.0,29.1,61,,0.0
2020-10-11,tana_river_hola,0.1,29.0,62,,0.0
2020-10-12,tana_river_hola,0.1,29.3,62,,0.0
2020-10-13,tana_river_hola,1.0,29.2,63,,0.0
2020-10-14,tana_river_hola,0.7,28.5,67,,0.0
2020-10-15,tana_river_hola,0.8,28.8,65,,0.0
2020-10-16,tana_river_hola,0.6,28.4,63,,0.0
2020-10-17,tana_river_hola,0.7,28.3,64,,0.0
2020-10-18,tana_river_hola,0.0,28.8,59,,0.0
2020-10-19,tana_river_hola,0.0,28.9,61,,0.0
2020-10-20,tana_river_hola,0.2,28.9,62,,0.0
2020-10-21,tana_river_hola,0.5,28.9,63,,0.0
2020-10-22,tana_river_hola,0.9,28.8,66,,0.0
2020-10-23,tana_river_hola,0.1,29.2,63,,0.0
2020-10-24,tana_river_hola,0.9,28.7,66,,0.0
2020-10-25,tana_river_hola,0.1,29.2,62,,0.0
2020-10-26,tana_river_hola,0.1,29.1,62,,0.0
2020-10-27,tana_river_hola,1.3,28.3,68,,0.0
2020-10-28,tana_river_hola,1.9,28.3,70,,0.0
2020-10-29,tana_river_hola,2.9,28.0,69,,0.0
2020-10-30,tana_river_hola,7.6,25.7,80,,0.0
2020-10-31,tana_river_hola,2.5,26.4,78,,0.0
2020-11-01,tana_river_hola,1.1,27.3,72,,0.0
2020-11-02,tana_river_hola,1.4,27.1,71,,0.0
2020-11-03,tana_river_hola,5.0,26.0,78,,0.0
2020-11-04,tana_river_hola,1.6,27.2,72,,0.0
2020-11-05,tana_river_hola,0.8,27.6,69,,0.0
2020-11-06,tana_river_hola,1.0,28.1,68,,0.0
2020-11-07,tana_river_hola,0.0,28.7,65,,0.0
2020-11-08,tana_river_hola,2.5,28.2,71,,0.0
2020-11-09,tana_river_hola,8.1,27.1,79,,0.0
2020-11-10,tana_river_hola,11.0,26.4,83,,0.0
2020-11-11,tana_river_hola,4.9,27.1,79,,0.0
2020-11-12,tana_river_hola,6.4,27.9,74,,0.0
2020-11-13,tana_river_hola,0.7,28.2,73,,0.0
2020-11-14,tana_river_hola,0.0,28.5,67,,0.0
2020-11-15,tana_river_hola,0.5,28.4,72,,0.0
2020-11-16,tana_river_hola,1.5,28.4,70,,0.0
2020-11-17,tana_river_hola,0.7,29.2,66,,0.0
2020-11-18,tana_river_hola,0.5,29.1,67,,0.0
2020-11-19,tana_river_hola,3.3,28.8,68,,0.0
2020-11-20,tana_river_hola,0.2,29.8,62,,0.0
2020-11-21,tana_river_hola,0.2,29.8,62,,0.0
2020-11-22,tana_river_hola,0.0,30.0,61,,0.0
2020-11-23,tana_river_hola,0.3,29.9,65,,0.0
2020-11-24,tana_river_hola,0.6,29.5,66,,0.0
2020-11-25,tana_river_hola,1.7,29.6,69,,0.0
2020-11-26,tana_river_hola,1.0,29.5,68,,0.0
2020-11-27,tana_river_hola,4.8,29.3,70,,0.0
2020-11-28,tana_river_hola,16.3,27.2,79,,0.0
2020-11-29,tana_river_hola,1.2,27.8,75,,0.0
2020-11-30,tana_river_hola,0.7,28.8,71,,0.0
2020-12-01,tana_river_hola,1.4,28.6,72,,0.0
2020-12-02,tana_river_hola,1.2,28.1,73,,0.0
2020-12-03,tana_river_hola,0.0,28.5,69,,0.0
2020-12-04,tana_river_hola,2.7,28.4,69,,0.0
2020-12-05,tana_river_hola,0.3,29.2,65,,0.0
2020-12-06,tana_river_hola,0.0,29.4,67,,0.0
2020-12-07,tana_river_hola,1.9,29.1,70,,0.0
2020-12-08,tana_river_hola,1.3,29.1,70,,0.0
2020-12-09,tana_river_hola,6.6,27.8,75,,0.0
2020-12-10,tana_river_hola,0.8,28.0,72,,0.0
2020-12-11,tana_river_hola,0.0,29.0,64,,0.0
2020-12-12,tana_river_hola,0.0,29.1,63,,0.0
2020-12-13,tana_river_hola,0.0,29.3,59,,0.0
2020-12-14,tana_river_hola,0.0,28.8,59,,0.0
2020-12-15,tana_river_hola,0.0,29.3,60,,0.0
2020-12-16,tana_river_hola,0.0,29.8,60,,0.0
2020-12-17,tana_river_hola,0.0,29.6,59,,0.0
2020-12-18,tana_river_hola,0.2,29.3,60,,0.0
2020-12-19,tana_river_hola,0.4,29.8,62,,0.0
2020-12-20,tana_river_hola,4.3,28.5,70,,0.0
2020-12-21,tana_river_hola,0.2,29.5,64,,0.0
2020-12-22,tana_river_hola,0.0,30.2,60,,0.0
2020-12-23,tana_river_hola,2.1,29.4,65,,0.0
2020-12-24,tana_river_hola,0.2,29.9,65,,0.0
2020-12-25,tana_river_hola,0.0,29.8,61,,0.0
2020-12-26,tana_river_hola,0.0,30.1,56,,0.0
2020-12-27,tana_river_hola,0.0,30.2,53,,0.0
2020-12-28,tana_river_hola,0.0,30.2,53,,0.0
2020-12-29,tana_river_hola,0.3,29.9,58,,0.0
2020-12-30,tana_river_hola,42.8,28.8,69,,0.0
2020-12-31,tana_river_hola,6.8,28.1,75,,0.0
2021-01-01,tana_river_hola,3.8,28.3,70,,0.0
2021-01-02,tana_river_hola,0.1,28.7,66,,0.0
2021-01-03,tana_river_hola,0.2,29.0,63,,0.0
2021-01-04,tana_river_hola,0.2,29.2,60,,0.0
2021-01-05,tana_river_hola,0.2,29.2,59,,0.0
2021-01-06,tana_river_hola,0.0,29.4,56,,0.0
2021-01-07,tana_river_hola,0.0,29.4,54,,0.0
2021-01-08,tana_river_hola,0.0,29.4,56,,0.0
2021-01-09,tana_river_hola,0.0,29.7,54,,0.0
2021-01-10,tana_river_hola,0.0,29.4,55,,0.0
2021-01-11,tana_river_hola,0.0,29.8,54,,0.0
2021-01-12,tana_river_hola,0.0,30.2,52,,0.0
2021-01-13,tana_river_hola,0.0,30.4,51,,0.0
2021-01-14,tana_river_hola,0.5,29.5,57,,0.0
2021-01-15,tana_river_hola,0.0,29.6,58,,0.0
2021-01-16,tana_river_hola,0.0,29.1,62,,0.0
2021-01-17,tana_river_hola,0.0,29.8,59,,0.0
2021-01-18,tana_river_hola,0.0,30.2,56,,0.0
2021-01-19,tana_river_hola,0.0,30.8,49,,0.0
2021-01-20,tana_river_hola,0.0,30.3,52,,0.0
2021-01-21,tana_river_hola,0.5,30.0,58,,0.0
2021-01-22,tana_river_hola,1.7,29.5,61,,0.0
2021-01-23,tana_river_hola,0.1,29.4,59,,0.0
2021-01-24,tana_river_hola,0.0,29.1,61,,0.0
2021-01-25,tana_river_hola,0.4,29.1,61,,0.0
2021-01-26,tana_river_hola,0.0,29.1,58,,0.0
2021-01-27,tana_river_hola,0.0,29.5,56,,0.0
2021-01-28,tana_river_hola,0.5,29.3,60,,0.0
2021-01-29,tana_river_hola,0.0,30.1,57,,0.0
2021-01-30,tana_river_hola,0.0,29.3,58,,0.0
2021-01-31,tana_river_hola,0.0,29.1,55,,0.0
2021-02-01,tana_river_hola,0.0,29.0,57,,0.0
2021-02-02,tana_river_hola,0.0,29.1,56,,0.0
2021-02-03,tana_river_hola,0.0,29.3,58,,0.0
2021-02-04,tana_river_hola,0.0,29.5,57,,0.0
2021-02-05,tana_river_hola,0.0,29.4,58,,0.0
2021-02-06,tana_river_hola,0.0,29.5,58,,0.0
2021-02-07,tana_river_hola,0.0,30.3,55,,0.0
2021-02-08,tana_river_hola,0.1,30.0,57,,0.0
2021-02-09,tana_river_hola,0.5,30.2,53,,0.0
2021-02-10,tana_river_hola,0.0,30.2,53,,0.0
2021-02-11,tana_river_hola,0.0,30.3,54,,0.0
2021-02-12,tana_river_hola,0.0,30.5,54,,0.0
2021-02-13,tana_river_hola,0.0,30.3,57,,0.0
2021-02-14,tana_river_hola,0.0,30.3,56,,0.0
2021-02-15,tana_river_hola,0.1,29.8,57,,0.0
2021-02-16,tana_river_hola,0.0,29.4,56,,0.0
2021-02-17,tana_river_hola,0.0,29.3,58,,0.0
2021-02-18,tana_river_hola,0.0,29.3,58,,0.0
2021-02-19,tana_river_hola,0.0,29.8,61,,0.0
2021-02-20,tana_river_hola,0.4,30.2,59,,0.0
2021-02-21,tana_river_hola,0.1,30.3,59,,0.0
2021-02-22,tana_river_hola,0.2,30.1,58,,0.0
2021-02-23,tana_river_hola,0.0,30.5,55,,0.0
2021-02-24,tana_river_hola,0.1,29.9,58,,0.0
2021-02-25,tana_river_hola,0.0,29.7,58,,0.0
2021-02-26,tana_river_hola,0.0,30.0,54,,0.0
2021-02-27,tana_river_hola,0.0,30.2,51,,0.0
2021-02-28,tana_river_hola,0.0,30.0,57,,0.0
2021-03-01,tana_river_hola,0.1,29.8,59,,0.0
2021-03-02,tana_river_hola,0.0,30.0,57,,0.0
2021-03-03,tana_river_hola,0.0,30.4,55,,0.0
2021-03-04,tana_river_hola,0.0,30.5,54,,0.0
2021-03-05,tana_river_hola,0.0,31.4,50,,0.0
2021-03-06,tana_river_hola,0.0,30.7,54,,0.0
2021-03-07,tana_river_hola,0.0,29.8,57,,0.0
2021-03-08,tana_river_hola,0.0,30.0,57,,0.0
2021-03-09,tana_river_hola,0.0,29.4,60,,0.0
2021-03-10,tana_river_hola,0.0,29.6,59,,0.0
2021-03-11,tana_river_hola,0.0,29.4,57,,0.0
2021-03-12,tana_river_hola,0.0,29.3,58,,0.0
2021-03-13,tana_river_hola,0.1,29.3,60,,0.0
2021-03-14,tana_river_hola,0.0,29.4,59,,0.0
2021-03-15,tana_river_hola,0.0,29.6,59,,0.0
2021-03-16,tana_river_hola,0.0,29.8,60,,0.0
2021-03-17,tana_river_hola,0.1,29.9,61,,0.0
2021-03-18,tana_river_hola,0.0,30.4,61,,0.0
2021-03-19,tana_river_hola,0.1,30.4,59,,0.0
2021-03-20,tana_river_hola,0.0,30.4,59,,0.0
2021-03-21,tana_river_hola,0.0,30.6,57,,0.0
2021-03-22,tana_river_hola,0.0,30.5,59,,0.0
2021-03-23,tana_river_hola,0.2,29.8,62,,0.0
2021-03-24,tana_river_hola,0.1,29.4,67,,0.0
2021-03-25,tana_river_hola,0.0,30.3,61,,0.0
2021-03-26,tana_river_hola,0.0,30.5,59,,0.0
2021-03-27,tana_river_hola,0.0,30.3,58,,0.0
2021-03-28,tana_river_hola,0.0,31.0,57,,0.0
2021-03-29,tana_river_hola,0.1,30.9,57,,0.0
2021-03-30,tana_river_hola,0.1,30.7,60,,0.0
2021-03-31,tana_river_hola,2.3,30.0,65,,0.0
2021-04-01,tana_river_hola,0.9,29.7,66,,0.0
2021-04-02,tana_river_hola,0.0,30.2,62,,0.0
2021-04-03,tana_river_hola,0.0,30.2,65,,0.0
2021-04-04,tana_river_hola,5.3,29.3,70,,0.0
2021-04-05,tana_river_hola,13.6,28.2,77,,0.0
2021-04-06,tana_river_hola,1.0,28.9,73,,0.0
2021-04-07,tana_river_hola,2.0,28.3,75,,0.0
2021-04-08,tana_river_hola,0.7,28.6,71,,0.0
2021-04-09,tana_river_hola,0.2,29.1,66,,0.0
2021-04-10,tana_river_hola,1.6,28.9,70,,0.0
2021-04-11,tana_river_hola,3.1,28.5,71,,0.0
2021-04-12,tana_river_hola,1.8,27.8,74,,0.0
2021-04-13,tana_river_hola,0.3,28.7,70,,0.0
2021-04-14,tana_river_hola,0.0,29.4,65,,0.0
2021-04-15,tana_river_hola,0.7,29.5,67,,0.0
2021-04-16,tana_river_hola,2.3,29.5,68,,0.0
2021-04-17,tana_river_hola,0.2,29.5,68,,0.0
2021-04-18,tana_river_hola,2.0,28.3,71,,0.0
2021-04-19,tana_river_hola,0.3,28.7,59,,0.0
2021-04-20,tana_river_hola,0.0,29.0,58,,0.0
2021-04-21,tana_river_hola,0.2,29.4,62,,0.0
2021-04-22,tana_river_hola,0.1,29.6,63,,0.0
2021-04-23,tana_river_hola,0.8,29.9,61,,0.0
2021-04-24,tana_river_hola,0.3,30.0,64,,0.0
2021-04-25,tana_river_hola,0.2,30.2,64,,0.0
2021-04-26,tana_river_hola,0.2,30.1,64,,0.0
2021-04-27,tana_river_hola,0.9,29.4,68,,0.0
2021-04-28,tana_river_hola,2.8,28.8,72,,0.0
2021-04-29,tana_river_hola,1.9,28.9,69,,0.0
2021-04-30,tana_river_hola,0.9,29.0,68,,0.0
2021-05-01,tana_river_hola,0.2,29.6,67,,0.0
2021-05-02,tana_river_hola,6.4,28.8,70,,0.0
2021-05-03,tana_river_hola,10.0,27.1,77,,0.0
2021-05-04,tana_river_hola,1.6,27.4,73,,0.0
2021-05-05,tana_river_hola,0.0,28.0,61,,0.0
2021-05-06,tana_river_hola,0.0,28.2,58,,0.0
2021-05-07,tana_river_hola,0.2,28.2,58,,0.0
2021-05-08,tana_river_hola,0.0,28.9,54,,0.0
2021-05-09,tana_river_hola,0.2,29.0,56,,0.0
2021-05-10,tana_river_hola,0.0,29.1,58,,0.0
2021-05-11,tana_river_hola,0.6,28.5,59,,0.0
2021-05-12,tana_river_hola,0.0,27.9,60,,0.0
2021-05-13,tana_river_hola,0.0,28.4,58,,0.0
2021-05-14,tana_river_hola,0.0,28.5,58,,0.0
2021-05-15,tana_river_hola,0.0,29.0,59,,0.0
2021-05-16,tana_river_hola,0.1,29.3,61,,0.0
2021-05-17,tana_river_hola,0.9,28.9,64,,0.0
2021-05-18,tana_river_hola,0.0,28.9,62,,0.0
2021-05-19,tana_river_hola,0.0,28.8,61,,0.0
2021-05-20,tana_river_hola,0.0,28.4,61,,0.0
2021-05-21,tana_river_hola,0.0,28.3,60,,0.0
2021-05-22,tana_river_hola,0.4,28.1,63,,0.0
2021-05-23,tana_river_hola,1.3,27.7,62,,0.0
2021-05-24,tana_river_hola,0.8,27.6,61,,0.0
2021-05-25,tana_river_hola,0.3,27.4,61,,0.0
2021-05-26,tana_river_hola,0.4,27.3,62,,0.0
2021-05-27,tana_river_hola,1.2,26.4,71,,0.0
2021-05-28,tana_river_hola,0.8,26.7,68,,0.0
2021-05-29,tana_river_hola,0.0,27.5,61,,0.0
2021-05-30,tana_river_hola,0.0,28.1,62,,0.0
2021-05-31,tana_river_hola,1.7,27.5,67,,0.0
2021-06-01,tana_river_hola,1.2,27.2,66,,0.0
2021-06-02,tana_river_hola,0.6,27.1,67,,0.0
2021-06-03,tana_river_hola,0.3,27.9,65,,0.0
